table_name,ordinal_position,column_name,data_type,character_maximum_length,numeric_precision,numeric_scale,is_nullable
res_config_settings,50,microsoft_outlook_client_identifier,character varying,,,,YES
res_config_settings,51,microsoft_outlook_client_secret,character varying,,,,YES
res_config_settings,52,product_weight_in_lbs,character varying,,,,YES
res_config_settings,53,product_volume_volume_in_cubic_feet,character varying,,,,YES
res_config_settings,54,group_uom,boolean,,,,YES
res_config_settings,55,group_product_variant,boolean,,,,YES
res_config_settings,56,module_loyalty,boolean,,,,YES
res_config_settings,57,group_product_pricelist,boolean,,,,YES
res_config_settings,58,digest_id,integer,,32,0,YES
res_config_settings,59,digest_emails,boolean,,,,YES
res_config_settings,60,google_maps_static_api_key,character varying,,,,YES
res_config_settings,61,google_maps_static_api_secret,character varying,,,,YES
res_config_settings,62,module_event_sale,boolean,,,,YES
res_config_settings,63,module_pos_event,boolean,,,,YES
res_config_settings,64,module_website_event_track,boolean,,,,YES
res_config_settings,65,module_website_event_track_live,boolean,,,,YES
res_config_settings,66,module_website_event_track_quiz,boolean,,,,YES
res_config_settings,67,module_website_event_exhibitor,boolean,,,,YES
res_config_settings,68,use_event_barcode,boolean,,,,YES
res_config_settings,69,module_website_event_sale,boolean,,,,YES
res_config_settings,70,module_event_booth,boolean,,,,YES
res_config_settings,71,use_google_maps_static_api,boolean,,,,YES
res_config_settings,72,chart_template,character varying,,,,YES
res_config_settings,73,module_account_accountant,boolean,,,,YES
res_config_settings,74,group_cash_rounding,boolean,,,,YES
res_config_settings,75,show_sale_receipts,boolean,,,,YES
res_config_settings,76,module_account_budget,boolean,,,,YES
res_config_settings,77,module_account_payment,boolean,,,,YES
res_config_settings,78,module_account_reports,boolean,,,,YES
res_config_settings,79,module_account_check_printing,boolean,,,,YES
res_config_settings,80,module_account_batch_payment,boolean,,,,YES
res_config_settings,81,module_account_iso20022,boolean,,,,YES
res_config_settings,82,module_account_sepa_direct_debit,boolean,,,,YES
res_config_settings,83,module_account_bank_statement_import_qif,boolean,,,,YES
res_config_settings,84,module_currency_rate_live,boolean,,,,YES
res_config_settings,85,module_account_intrastat,boolean,,,,YES
res_config_settings,86,module_product_margin,boolean,,,,YES
res_config_settings,87,module_account_extract,boolean,,,,YES
res_config_settings,88,module_account_invoice_extract,boolean,,,,YES
res_config_settings,89,module_account_bank_statement_extract,boolean,,,,YES
res_config_settings,90,module_snailmail_account,boolean,,,,YES
res_config_settings,91,module_account_peppol,boolean,,,,YES
res_config_settings,92,use_invoice_terms,boolean,,,,YES
res_config_settings,93,group_sale_delivery_address,boolean,,,,YES
res_config_settings,94,module_hr_presence,boolean,,,,YES
res_config_settings,95,module_hr_skills,boolean,,,,YES
res_config_settings,96,module_hr_timesheet,boolean,,,,YES
res_config_settings,97,group_project_stages,boolean,,,,YES
res_config_settings,98,pay_invoices_online,boolean,,,,YES
res_config_settings,99,overtime_company_threshold,integer,,32,0,YES
res_config_settings,100,overtime_employee_threshold,integer,,32,0,YES
res_config_settings,101,hr_expense_alias_prefix,character varying,,,,YES
res_config_settings,102,hr_expense_use_mailgateway,boolean,,,,YES
res_config_settings,103,module_hr_payroll_expense,boolean,,,,YES
res_config_settings,104,module_hr_expense_extract,boolean,,,,YES
res_config_settings,105,module_hr_expense_stripe,boolean,,,,YES
res_config_settings,106,module_website_hr_recruitment,boolean,,,,YES
res_config_settings,107,module_hr_recruitment_survey,boolean,,,,YES
res_config_settings,108,module_hr_recruitment_extract,boolean,,,,YES
res_config_settings,109,alias_prefix,jsonb,,,,YES
res_config_settings,110,alias_domain,jsonb,,,,YES
res_config_settings,111,module_l10n_fr_hr_payroll,boolean,,,,YES
res_config_settings,112,module_l10n_be_hr_payroll,boolean,,,,YES
res_config_settings,113,module_l10n_in_hr_payroll,boolean,,,,YES
res_config_settings,114,module_project_timesheet_holidays,boolean,,,,YES
res_config_settings,115,reminder_user_allow,boolean,,,,YES
res_config_settings,116,reminder_allow,boolean,,,,YES
res_config_settings,117,group_l10n_in_reseller,boolean,,,,YES
res_config_settings,118,l10n_in_gst_efiling_feature,boolean,,,,YES
res_config_settings,119,l10n_in_fetch_vendor_edi_feature,boolean,,,,YES
res_config_settings,120,l10n_in_enet_vendor_batch_payment_feature,boolean,,,,YES
res_config_settings,121,module_l10n_in_reports,boolean,,,,YES
res_config_settings,122,module_l10n_in_edi,boolean,,,,YES
res_config_settings,123,module_l10n_in_ewaybill,boolean,,,,YES
res_config_settings,124,loan_approve,boolean,,,,YES
res_config_settings,125,module_hr_custody,boolean,,,,YES
res_config_settings,126,module_hr_employee_shift,boolean,,,,YES
res_config_settings,127,module_hr_insurance,boolean,,,,YES
res_config_settings,128,module_oh_hr_lawsuit_management,boolean,,,,YES
res_config_settings,129,module_hr_resignation,boolean,,,,YES
res_config_settings,130,module_hr_vacation_mngmt,boolean,,,,YES
res_config_settings,131,module_oh_hr_zk_attendance,boolean,,,,YES
res_config_settings,132,test_module_hr_custody,boolean,,,,YES
res_config_settings,133,test_module_hr_employee_shift,boolean,,,,YES
res_config_settings,134,test_module_hr_insurance,boolean,,,,YES
res_config_settings,135,test_module_oh_hr_lawsuit_management,boolean,,,,YES
res_config_settings,136,test_module_hr_resignation,boolean,,,,YES
res_config_settings,137,test_module_hr_vacation_mngmt,boolean,,,,YES
res_config_settings,138,test_module_oh_hr_zk_attendance,boolean,,,,YES
res_config_settings,139,order_menu,boolean,,,,YES
res_country,1,id,integer,,32,0,NO
res_country,2,address_view_id,integer,,32,0,YES
res_country,3,currency_id,integer,,32,0,YES
res_country,4,phone_code,integer,,32,0,YES
res_country,5,create_uid,integer,,32,0,YES
res_country,6,write_uid,integer,,32,0,YES
res_country,7,code,character varying,2,,,NO
res_country,8,name_position,character varying,,,,YES
res_country,9,name,jsonb,,,,NO
res_country,10,vat_label,jsonb,,,,YES
res_country,11,address_format,text,,,,YES
res_country,12,state_required,boolean,,,,YES
res_country,13,zip_required,boolean,,,,YES
res_country,14,create_date,timestamp without time zone,,,,YES
res_country,15,write_date,timestamp without time zone,,,,YES
res_country_group,1,id,integer,,32,0,NO
res_country_group,2,create_uid,integer,,32,0,YES
res_country_group,3,write_uid,integer,,32,0,YES
res_country_group,4,code,character varying,,,,YES
res_country_group,5,name,jsonb,,,,NO
res_country_group,6,create_date,timestamp without time zone,,,,YES
res_country_group,7,write_date,timestamp without time zone,,,,YES
res_country_group_pricelist_rel,1,pricelist_id,integer,,32,0,NO
res_country_group_pricelist_rel,2,res_country_group_id,integer,,32,0,NO
res_country_group_res_country_state_rel,1,res_country_group_id,integer,,32,0,NO
res_country_group_res_country_state_rel,2,res_country_state_id,integer,,32,0,NO
res_country_res_country_group_rel,1,res_country_id,integer,,32,0,NO
res_country_res_country_group_rel,2,res_country_group_id,integer,,32,0,NO
res_country_state,1,id,integer,,32,0,NO
res_country_state,2,country_id,integer,,32,0,NO
res_country_state,3,create_uid,integer,,32,0,YES
res_country_state,4,write_uid,integer,,32,0,YES
res_country_state,5,name,character varying,,,,NO
res_country_state,6,code,character varying,,,,NO
res_country_state,7,create_date,timestamp without time zone,,,,YES
res_country_state,8,write_date,timestamp without time zone,,,,YES
res_country_state,9,l10n_in_tin,character varying,2,,,YES
res_currency,1,id,integer,,32,0,NO
res_currency,2,name,character varying,,,,NO
res_currency,3,symbol,character varying,,,,NO
res_currency,4,iso_numeric,integer,,32,0,YES
res_currency,5,decimal_places,integer,,32,0,YES
res_currency,6,create_uid,integer,,32,0,YES
res_currency,7,write_uid,integer,,32,0,YES
res_currency,8,full_name,character varying,,,,YES
res_currency,9,position,character varying,,,,YES
res_currency,10,currency_unit_label,jsonb,,,,YES
res_currency,11,currency_subunit_label,jsonb,,,,YES
res_currency,12,rounding,numeric,,,,YES
res_currency,13,active,boolean,,,,YES
res_currency,14,create_date,timestamp without time zone,,,,YES
res_currency,15,write_date,timestamp without time zone,,,,YES
res_currency_rate,1,id,integer,,32,0,NO
res_currency_rate,2,currency_id,integer,,32,0,NO
res_currency_rate,3,company_id,integer,,32,0,YES
res_currency_rate,4,create_uid,integer,,32,0,YES
res_currency_rate,5,write_uid,integer,,32,0,YES
res_currency_rate,6,name,date,,,,NO
res_currency_rate,7,rate,numeric,,,,YES
res_currency_rate,8,create_date,timestamp without time zone,,,,YES
res_currency_rate,9,write_date,timestamp without time zone,,,,YES
res_device,1,id,integer,,32,0,YES
res_device,2,user_id,integer,,32,0,YES
res_device,3,create_uid,integer,,32,0,YES
res_device,4,write_uid,integer,,32,0,YES
res_device,5,session_identifier,character varying,,,,YES
res_device,6,platform,character varying,,,,YES
res_device,7,browser,character varying,,,,YES
res_device,8,ip_address,character varying,,,,YES
res_device,9,country,character varying,,,,YES
res_device,10,city,character varying,,,,YES
res_device,11,device_type,character varying,,,,YES
res_device,12,revoked,boolean,,,,YES
res_device,13,first_activity,timestamp without time zone,,,,YES
res_device,14,last_activity,timestamp without time zone,,,,YES
res_device,15,create_date,timestamp without time zone,,,,YES
res_device,16,write_date,timestamp without time zone,,,,YES
res_device_log,1,id,integer,,32,0,NO
res_device_log,2,user_id,integer,,32,0,YES
res_device_log,3,create_uid,integer,,32,0,YES
res_device_log,4,write_uid,integer,,32,0,YES
res_device_log,5,session_identifier,character varying,,,,NO
res_device_log,6,platform,character varying,,,,YES
res_device_log,7,browser,character varying,,,,YES
res_device_log,8,ip_address,character varying,,,,YES
res_device_log,9,country,character varying,,,,YES
res_device_log,10,city,character varying,,,,YES
res_device_log,11,device_type,character varying,,,,YES
res_device_log,12,revoked,boolean,,,,YES
res_device_log,13,first_activity,timestamp without time zone,,,,YES
res_device_log,14,last_activity,timestamp without time zone,,,,YES
res_device_log,15,create_date,timestamp without time zone,,,,YES
res_device_log,16,write_date,timestamp without time zone,,,,YES
res_groups,1,id,integer,,32,0,NO
res_groups,2,name,jsonb,,,,NO
res_groups,3,sequence,integer,,32,0,YES
