conname,contype,src_table,src_cols,tgt_table,tgt_cols,confdeltype
mail_activity_plan_department_id_fkey,f,mail_activity_plan,department_id,hr_department,id,c
mail_activity_plan_res_model_id_fkey,f,mail_activity_plan,res_model_id,ir_model,id,c
mail_activity_plan_write_uid_fkey,f,mail_activity_plan,write_uid,res_users,id,n
mail_activity_plan_pkey,p,mail_activity_plan,id,,, 
mail_activity_plan_mail_activity_mail_activity_schedule_id_fkey,f,mail_activity_plan_mail_activity_schedule_rel,mail_activity_schedule_id,mail_activity_schedule,id,c
mail_activity_plan_mail_activity_sch_mail_activity_plan_id_fkey,f,mail_activity_plan_mail_activity_schedule_rel,mail_activity_plan_id,mail_activity_plan,id,c
mail_activity_plan_mail_activity_schedule_rel_pkey,p,mail_activity_plan_mail_activity_schedule_rel,"mail_activity_schedule_id,mail_activity_plan_id",,, 
mail_activity_plan_template_activity_type_id_fkey,f,mail_activity_plan_template,activity_type_id,mail_activity_type,id,r
mail_activity_plan_template_create_uid_fkey,f,mail_activity_plan_template,create_uid,res_users,id,n
mail_activity_plan_template_plan_id_fkey,f,mail_activity_plan_template,plan_id,mail_activity_plan,id,c
mail_activity_plan_template_responsible_id_fkey,f,mail_activity_plan_template,responsible_id,res_users,id,n
mail_activity_plan_template_write_uid_fkey,f,mail_activity_plan_template,write_uid,res_users,id,n
mail_activity_plan_template_pkey,p,mail_activity_plan_template,id,,, 
mail_activity_plan_template_m_mail_activity_plan_template__fkey,f,mail_activity_plan_template_mail_activity_type_rel,mail_activity_plan_template_id,mail_activity_plan_template,id,c
mail_activity_plan_template_mail_act_mail_activity_type_id_fkey,f,mail_activity_plan_template_mail_activity_type_rel,mail_activity_type_id,mail_activity_type,id,c
mail_activity_plan_template_mail_activity_type_rel_pkey,p,mail_activity_plan_template_mail_activity_type_rel,"mail_activity_plan_template_id,mail_activity_type_id",,, 
mail_activity_rel_activity_id_fkey,f,mail_activity_rel,activity_id,mail_activity_type,id,c
mail_activity_rel_recommended_id_fkey,f,mail_activity_rel,recommended_id,mail_activity_type,id,c
mail_activity_rel_pkey,p,mail_activity_rel,"activity_id,recommended_id",,, 
mail_activity_schedule_activity_type_id_fkey,f,mail_activity_schedule,activity_type_id,mail_activity_type,id,n
mail_activity_schedule_activity_user_id_fkey,f,mail_activity_schedule,activity_user_id,res_users,id,n
mail_activity_schedule_create_uid_fkey,f,mail_activity_schedule,create_uid,res_users,id,n
mail_activity_schedule_plan_id_fkey,f,mail_activity_schedule,plan_id,mail_activity_plan,id,n
mail_activity_schedule_plan_on_demand_user_id_fkey,f,mail_activity_schedule,plan_on_demand_user_id,res_users,id,n
mail_activity_schedule_res_model_id_fkey,f,mail_activity_schedule,res_model_id,ir_model,id,c
mail_activity_schedule_write_uid_fkey,f,mail_activity_schedule,write_uid,res_users,id,n
mail_activity_schedule_pkey,p,mail_activity_schedule,id,,, 
mail_activity_schedule_line_activity_schedule_id_fkey,f,mail_activity_schedule_line,activity_schedule_id,mail_activity_schedule,id,c
mail_activity_schedule_line_create_uid_fkey,f,mail_activity_schedule_line,create_uid,res_users,id,n
mail_activity_schedule_line_responsible_user_id_fkey,f,mail_activity_schedule_line,responsible_user_id,res_users,id,n
mail_activity_schedule_line_write_uid_fkey,f,mail_activity_schedule_line,write_uid,res_users,id,n
mail_activity_schedule_line_pkey,p,mail_activity_schedule_line,id,,, 
mail_activity_todo_create_create_uid_fkey,f,mail_activity_todo_create,create_uid,res_users,id,n
mail_activity_todo_create_user_id_fkey,f,mail_activity_todo_create,user_id,res_users,id,c
mail_activity_todo_create_write_uid_fkey,f,mail_activity_todo_create,write_uid,res_users,id,n
mail_activity_todo_create_pkey,p,mail_activity_todo_create,id,,, 
mail_activity_type_create_uid_fkey,f,mail_activity_type,create_uid,res_users,id,n
mail_activity_type_default_user_id_fkey,f,mail_activity_type,default_user_id,res_users,id,n
mail_activity_type_triggered_next_type_id_fkey,f,mail_activity_type,triggered_next_type_id,mail_activity_type,id,r
mail_activity_type_write_uid_fkey,f,mail_activity_type,write_uid,res_users,id,n
mail_activity_type_pkey,p,mail_activity_type,id,,, 
mail_activity_type_mail_template_rel_mail_activity_type_id_fkey,f,mail_activity_type_mail_template_rel,mail_activity_type_id,mail_activity_type,id,c
mail_activity_type_mail_template_rel_mail_template_id_fkey,f,mail_activity_type_mail_template_rel,mail_template_id,mail_template,id,c
mail_activity_type_mail_template_rel_pkey,p,mail_activity_type_mail_template_rel,"mail_activity_type_id,mail_template_id",,, 
mail_alias_alias_domain_id_fkey,f,mail_alias,alias_domain_id,mail_alias_domain,id,r
mail_alias_alias_model_id_fkey,f,mail_alias,alias_model_id,ir_model,id,c
mail_alias_alias_parent_model_id_fkey,f,mail_alias,alias_parent_model_id,ir_model,id,n
mail_alias_create_uid_fkey,f,mail_alias,create_uid,res_users,id,n
mail_alias_write_uid_fkey,f,mail_alias,write_uid,res_users,id,n
mail_alias_pkey,p,mail_alias,id,,, 
mail_alias_domain_create_uid_fkey,f,mail_alias_domain,create_uid,res_users,id,n
mail_alias_domain_write_uid_fkey,f,mail_alias_domain,write_uid,res_users,id,n
mail_alias_domain_pkey,p,mail_alias_domain,id,,, 
mail_alias_domain_bounce_email_uniques,u,mail_alias_domain,"bounce_alias,name",,, 
mail_alias_domain_catchall_email_uniques,u,mail_alias_domain,"catchall_alias,name",,, 
mail_blacklist_create_uid_fkey,f,mail_blacklist,create_uid,res_users,id,n
mail_blacklist_write_uid_fkey,f,mail_blacklist,write_uid,res_users,id,n
mail_blacklist_pkey,p,mail_blacklist,id,,, 
mail_blacklist_unique_email,u,mail_blacklist,email,,, 
mail_blacklist_remove_create_uid_fkey,f,mail_blacklist_remove,create_uid,res_users,id,n
mail_blacklist_remove_write_uid_fkey,f,mail_blacklist_remove,write_uid,res_users,id,n
mail_blacklist_remove_pkey,p,mail_blacklist_remove,id,,, 
mail_canned_response_create_uid_fkey,f,mail_canned_response,create_uid,res_users,id,n
mail_canned_response_write_uid_fkey,f,mail_canned_response,write_uid,res_users,id,n
mail_canned_response_pkey,p,mail_canned_response,id,,, 
mail_canned_response_res_groups_re_mail_canned_response_id_fkey,f,mail_canned_response_res_groups_rel,mail_canned_response_id,mail_canned_response,id,c
mail_canned_response_res_groups_rel_res_groups_id_fkey,f,mail_canned_response_res_groups_rel,res_groups_id,res_groups,id,c
mail_canned_response_res_groups_rel_pkey,p,mail_canned_response_res_groups_rel,"mail_canned_response_id,res_groups_id",,, 
mail_compose_message_author_id_fkey,f,mail_compose_message,author_id,res_partner,id,n
mail_compose_message_create_uid_fkey,f,mail_compose_message,create_uid,res_users,id,n
mail_compose_message_mail_activity_type_id_fkey,f,mail_compose_message,mail_activity_type_id,mail_activity_type,id,n
mail_compose_message_mail_server_id_fkey,f,mail_compose_message,mail_server_id,ir_mail_server,id,n
mail_compose_message_parent_id_fkey,f,mail_compose_message,parent_id,mail_message,id,n
mail_compose_message_record_alias_domain_id_fkey,f,mail_compose_message,record_alias_domain_id,mail_alias_domain,id,n
mail_compose_message_record_company_id_fkey,f,mail_compose_message,record_company_id,res_company,id,n
mail_compose_message_res_domain_user_id_fkey,f,mail_compose_message,res_domain_user_id,res_users,id,n
mail_compose_message_subtype_id_fkey,f,mail_compose_message,subtype_id,mail_message_subtype,id,n
mail_compose_message_template_id_fkey,f,mail_compose_message,template_id,mail_template,id,n
mail_compose_message_write_uid_fkey,f,mail_compose_message,write_uid,res_users,id,n
mail_compose_message_pkey,p,mail_compose_message,id,,, 
mail_compose_message_ir_attachments_rel_attachment_id_fkey,f,mail_compose_message_ir_attachments_rel,attachment_id,ir_attachment,id,c
mail_compose_message_ir_attachments_rel_wizard_id_fkey,f,mail_compose_message_ir_attachments_rel,wizard_id,mail_compose_message,id,c
mail_compose_message_ir_attachments_rel_pkey,p,mail_compose_message_ir_attachments_rel,"wizard_id,attachment_id",,, 
mail_compose_message_res_partner_rel_partner_id_fkey,f,mail_compose_message_res_partner_rel,partner_id,res_partner,id,c
mail_compose_message_res_partner_rel_wizard_id_fkey,f,mail_compose_message_res_partner_rel,wizard_id,mail_compose_message,id,c
mail_compose_message_res_partner_rel_pkey,p,mail_compose_message_res_partner_rel,"wizard_id,partner_id",,, 
mail_followers_partner_id_fkey,f,mail_followers,partner_id,res_partner,id,c
mail_followers_pkey,p,mail_followers,id,,, 
mail_followers_mail_followers_res_partner_res_model_id_uniq,u,mail_followers,"res_model,res_id,partner_id",,, 
mail_followers_edit_create_uid_fkey,f,mail_followers_edit,create_uid,res_users,id,n
mail_followers_edit_write_uid_fkey,f,mail_followers_edit,write_uid,res_users,id,n
mail_followers_edit_pkey,p,mail_followers_edit,id,,, 
mail_followers_edit_res_partner_rel_mail_followers_edit_id_fkey,f,mail_followers_edit_res_partner_rel,mail_followers_edit_id,mail_followers_edit,id,c
mail_followers_edit_res_partner_rel_res_partner_id_fkey,f,mail_followers_edit_res_partner_rel,res_partner_id,res_partner,id,c
mail_followers_edit_res_partner_rel_pkey,p,mail_followers_edit_res_partner_rel,"mail_followers_edit_id,res_partner_id",,, 
mail_followers_mail_message_subtyp_mail_message_subtype_id_fkey,f,mail_followers_mail_message_subtype_rel,mail_message_subtype_id,mail_message_subtype,id,c
mail_followers_mail_message_subtype_rel_mail_followers_id_fkey,f,mail_followers_mail_message_subtype_rel,mail_followers_id,mail_followers,id,c
mail_followers_mail_message_subtype_rel_pkey,p,mail_followers_mail_message_subtype_rel,"mail_followers_id,mail_message_subtype_id",,, 
mail_gateway_allowed_create_uid_fkey,f,mail_gateway_allowed,create_uid,res_users,id,n
mail_gateway_allowed_write_uid_fkey,f,mail_gateway_allowed,write_uid,res_users,id,n
mail_gateway_allowed_pkey,p,mail_gateway_allowed,id,,, 
mail_guest_country_id_fkey,f,mail_guest,country_id,res_country,id,n
mail_guest_create_uid_fkey,f,mail_guest,create_uid,res_users,id,n
mail_guest_write_uid_fkey,f,mail_guest,write_uid,res_users,id,n
mail_guest_pkey,p,mail_guest,id,,, 
mail_ice_server_create_uid_fkey,f,mail_ice_server,create_uid,res_users,id,n
mail_ice_server_write_uid_fkey,f,mail_ice_server,write_uid,res_users,id,n
mail_ice_server_pkey,p,mail_ice_server,id,,, 
mail_link_preview_create_uid_fkey,f,mail_link_preview,create_uid,res_users,id,n
mail_link_preview_write_uid_fkey,f,mail_link_preview,write_uid,res_users,id,n
mail_link_preview_pkey,p,mail_link_preview,id,,, 
mail_mail_create_uid_fkey,f,mail_mail,create_uid,res_users,id,n
mail_mail_fetchmail_server_id_fkey,f,mail_mail,fetchmail_server_id,fetchmail_server,id,n
mail_mail_mail_message_id_fkey,f,mail_mail,mail_message_id,mail_message,id,c
mail_mail_write_uid_fkey,f,mail_mail,write_uid,res_users,id,n
mail_mail_pkey,p,mail_mail,id,,, 
mail_mail_res_partner_rel_mail_mail_id_fkey,f,mail_mail_res_partner_rel,mail_mail_id,mail_mail,id,c
mail_mail_res_partner_rel_res_partner_id_fkey,f,mail_mail_res_partner_rel,res_partner_id,res_partner,id,c
mail_mail_res_partner_rel_pkey,p,mail_mail_res_partner_rel,"mail_mail_id,res_partner_id",,, 
mail_message_author_guest_id_fkey,f,mail_message,author_guest_id,mail_guest,id,n
mail_message_author_id_fkey,f,mail_message,author_id,res_partner,id,n
mail_message_create_uid_fkey,f,mail_message,create_uid,res_users,id,n
mail_message_mail_activity_type_id_fkey,f,mail_message,mail_activity_type_id,mail_activity_type,id,n
mail_message_mail_server_id_fkey,f,mail_message,mail_server_id,ir_mail_server,id,n
mail_message_parent_id_fkey,f,mail_message,parent_id,mail_message,id,n
mail_message_record_alias_domain_id_fkey,f,mail_message,record_alias_domain_id,mail_alias_domain,id,n
mail_message_record_company_id_fkey,f,mail_message,record_company_id,res_company,id,n
mail_message_subtype_id_fkey,f,mail_message,subtype_id,mail_message_subtype,id,n
mail_message_write_uid_fkey,f,mail_message,write_uid,res_users,id,n
mail_message_pkey,p,mail_message,id,,, 
mail_message_link_preview_create_uid_fkey,f,mail_message_link_preview,create_uid,res_users,id,n
mail_message_link_preview_link_preview_id_fkey,f,mail_message_link_preview,link_preview_id,mail_link_preview,id,c
mail_message_link_preview_message_id_fkey,f,mail_message_link_preview,message_id,mail_message,id,c
mail_message_link_preview_write_uid_fkey,f,mail_message_link_preview,write_uid,res_users,id,n
mail_message_link_preview_pkey,p,mail_message_link_preview,id,,, 
mail_message_reaction_guest_id_fkey,f,mail_message_reaction,guest_id,mail_guest,id,c
mail_message_reaction_message_id_fkey,f,mail_message_reaction,message_id,mail_message,id,c
mail_message_reaction_partner_id_fkey,f,mail_message_reaction,partner_id,res_partner,id,c
mail_message_reaction_pkey,p,mail_message_reaction,id,,, 
mail_message_res_partner_rel_mail_message_id_fkey,f,mail_message_res_partner_rel,mail_message_id,mail_message,id,c
mail_message_res_partner_rel_res_partner_id_fkey,f,mail_message_res_partner_rel,res_partner_id,res_partner,id,c
mail_message_res_partner_rel_pkey,p,mail_message_res_partner_rel,"mail_message_id,res_partner_id",,, 
mail_message_res_partner_starred_rel_mail_message_id_fkey,f,mail_message_res_partner_starred_rel,mail_message_id,mail_message,id,c
mail_message_res_partner_starred_rel_res_partner_id_fkey,f,mail_message_res_partner_starred_rel,res_partner_id,res_partner,id,c
mail_message_res_partner_starred_rel_pkey,p,mail_message_res_partner_starred_rel,"mail_message_id,res_partner_id",,, 
mail_message_schedule_create_uid_fkey,f,mail_message_schedule,create_uid,res_users,id,n
mail_message_schedule_mail_message_id_fkey,f,mail_message_schedule,mail_message_id,mail_message,id,c
mail_message_schedule_write_uid_fkey,f,mail_message_schedule,write_uid,res_users,id,n
mail_message_schedule_pkey,p,mail_message_schedule,id,,, 
mail_message_subtype_create_uid_fkey,f,mail_message_subtype,create_uid,res_users,id,n
mail_message_subtype_parent_id_fkey,f,mail_message_subtype,parent_id,mail_message_subtype,id,n
mail_message_subtype_write_uid_fkey,f,mail_message_subtype,write_uid,res_users,id,n
mail_message_subtype_pkey,p,mail_message_subtype,id,,, 
mail_message_translation_create_uid_fkey,f,mail_message_translation,create_uid,res_users,id,n
mail_message_translation_message_id_fkey,f,mail_message_translation,message_id,mail_message,id,c
mail_message_translation_write_uid_fkey,f,mail_message_translation,write_uid,res_users,id,n
mail_message_translation_pkey,p,mail_message_translation,id,,, 
mail_notification_author_id_fkey,f,mail_notification,author_id,res_partner,id,n
mail_notification_letter_id_fkey,f,mail_notification,letter_id,snailmail_letter,id,c
mail_notification_mail_mail_id_fkey,f,mail_notification,mail_mail_id,mail_mail,id,n
mail_notification_mail_message_id_fkey,f,mail_notification,mail_message_id,mail_message,id,c
mail_notification_res_partner_id_fkey,f,mail_notification,res_partner_id,res_partner,id,c
mail_notification_pkey,p,mail_notification,id,,, 
mail_presence_guest_id_fkey,f,mail_presence,guest_id,mail_guest,id,c
mail_presence_user_id_fkey,f,mail_presence,user_id,res_users,id,c
mail_presence_pkey,p,mail_presence,id,,, 
mail_push_create_uid_fkey,f,mail_push,create_uid,res_users,id,n
mail_push_mail_push_device_id_fkey,f,mail_push,mail_push_device_id,mail_push_device,id,c
mail_push_write_uid_fkey,f,mail_push,write_uid,res_users,id,n
mail_push_pkey,p,mail_push,id,,, 
mail_push_device_create_uid_fkey,f,mail_push_device,create_uid,res_users,id,n
mail_push_device_partner_id_fkey,f,mail_push_device,partner_id,res_partner,id,r
mail_push_device_write_uid_fkey,f,mail_push_device,write_uid,res_users,id,n
mail_push_device_pkey,p,mail_push_device,id,,, 
mail_push_device_endpoint_unique,u,mail_push_device,endpoint,,, 
mail_scheduled_message_author_id_fkey,f,mail_scheduled_message,author_id,res_partner,id,r
mail_scheduled_message_create_uid_fkey,f,mail_scheduled_message,create_uid,res_users,id,n
mail_scheduled_message_write_uid_fkey,f,mail_scheduled_message,write_uid,res_users,id,n
mail_scheduled_message_pkey,p,mail_scheduled_message,id,,, 
mail_scheduled_message_res_partn_mail_scheduled_message_id_fkey,f,mail_scheduled_message_res_partner_rel,mail_scheduled_message_id,mail_scheduled_message,id,c
mail_scheduled_message_res_partner_rel_res_partner_id_fkey,f,mail_scheduled_message_res_partner_rel,res_partner_id,res_partner,id,c
mail_scheduled_message_res_partner_rel_pkey,p,mail_scheduled_message_res_partner_rel,"mail_scheduled_message_id,res_partner_id",,, 
mail_template_create_uid_fkey,f,mail_template,create_uid,res_users,id,n
mail_template_mail_server_id_fkey,f,mail_template,mail_server_id,ir_mail_server,id,n
mail_template_model_id_fkey,f,mail_template,model_id,ir_model,id,c
mail_template_ref_ir_act_window_fkey,f,mail_template,ref_ir_act_window,ir_act_window,id,n
mail_template_user_id_fkey,f,mail_template,user_id,res_users,id,n
mail_template_write_uid_fkey,f,mail_template,write_uid,res_users,id,n
mail_template_pkey,p,mail_template,id,,, 
mail_template_ir_actions_report_rel_ir_actions_report_id_fkey,f,mail_template_ir_actions_report_rel,ir_actions_report_id,ir_act_report_xml,id,c
mail_template_ir_actions_report_rel_mail_template_id_fkey,f,mail_template_ir_actions_report_rel,mail_template_id,mail_template,id,c
mail_template_ir_actions_report_rel_pkey,p,mail_template_ir_actions_report_rel,"mail_template_id,ir_actions_report_id",,, 
mail_template_mail_template_reset_r_mail_template_reset_id_fkey,f,mail_template_mail_template_reset_rel,mail_template_reset_id,mail_template_reset,id,c
mail_template_mail_template_reset_rel_mail_template_id_fkey,f,mail_template_mail_template_reset_rel,mail_template_id,mail_template,id,c
mail_template_mail_template_reset_rel_pkey,p,mail_template_mail_template_reset_rel,"mail_template_reset_id,mail_template_id",,, 
mail_template_preview_create_uid_fkey,f,mail_template_preview,create_uid,res_users,id,n
mail_template_preview_mail_template_id_fkey,f,mail_template_preview,mail_template_id,mail_template,id,c
mail_template_preview_write_uid_fkey,f,mail_template_preview,write_uid,res_users,id,n
mail_template_preview_pkey,p,mail_template_preview,id,,, 
mail_template_reset_create_uid_fkey,f,mail_template_reset,create_uid,res_users,id,n
mail_template_reset_write_uid_fkey,f,mail_template_reset,write_uid,res_users,id,n
mail_template_reset_pkey,p,mail_template_reset,id,,, 
mail_tracking_value_create_uid_fkey,f,mail_tracking_value,create_uid,res_users,id,n
mail_tracking_value_currency_id_fkey,f,mail_tracking_value,currency_id,res_currency,id,n
mail_tracking_value_field_id_fkey,f,mail_tracking_value,field_id,ir_model_fields,id,n
mail_tracking_value_mail_message_id_fkey,f,mail_tracking_value,mail_message_id,mail_message,id,c
mail_tracking_value_write_uid_fkey,f,mail_tracking_value,write_uid,res_users,id,n
mail_tracking_value_pkey,p,mail_tracking_value,id,,, 
meeting_category_rel_event_id_fkey,f,meeting_category_rel,event_id,calendar_event,id,c
meeting_category_rel_type_id_fkey,f,meeting_category_rel,type_id,calendar_event_type,id,c
meeting_category_rel_pkey,p,meeting_category_rel,"event_id,type_id",,, 
message_attachment_rel_attachment_id_fkey,f,message_attachment_rel,attachment_id,ir_attachment,id,c
message_attachment_rel_message_id_fkey,f,message_attachment_rel,message_id,mail_message,id,c
