odoo_model,table_hint,field_name,ttype,relation,required,store,module
res.users,"{""en_US"": ""User""}",vat_label,char,,f,f,base
res.users,"{""en_US"": ""User""}",vies_valid,boolean,,f,f,base_vat
res.users,"{""en_US"": ""User""}",view_group_hierarchy,json,,f,f,base
res.users,"{""en_US"": ""User""}",visa_expire,date,,f,f,hr
res.users,"{""en_US"": ""User""}",website,char,,f,f,base
res.users,"{""en_US"": ""User""}",website_message_ids,one2many,mail.message,f,f,portal
res.users,"{""en_US"": ""User""}",wednesday_location_id,many2one,hr.work.location,f,f,hr_homeworking
res.users,"{""en_US"": ""User""}",work_contact_id,many2one,res.partner,f,f,hr
res.users,"{""en_US"": ""User""}",work_email,char,,f,f,hr
res.users,"{""en_US"": ""User""}",work_location_id,many2one,hr.work.location,f,f,hr
res.users,"{""en_US"": ""User""}",work_location_name,char,,f,f,hr
res.users,"{""en_US"": ""User""}",work_location_type,selection,,f,f,hr
res.users,"{""en_US"": ""User""}",work_phone,char,,f,f,hr
res.users,"{""en_US"": ""User""}",write_date,datetime,,f,t,base
res.users,"{""en_US"": ""User""}",write_uid,many2one,res.users,f,t,base
res.users,"{""en_US"": ""User""}",zip,char,,f,f,base
